A,B,C,D,E,F
6,14,23,20,13,24
6,14,23,20,13,24
5,14,23,20,14,24
5,14,23,20,14,24
6,14,23,20,14,23
7,14,23,20,13,23
7,14,23,20,13,23
6,15,23,20,13,23
5,15,23,21,13,23
5,15,23,22,13,22
5,14,23,23,13,22
5,14,24,22,13,22
5,13,24,22,14,22
6,12,24,22,14,22
5,12,24,22,15,22
4,12,24,22,16,22
4,13,23,22,16,22
4,13,22,23,16,22
4,14,22,23,15,22
4,13,22,23,15,23
3,13,22,24,15,23
3,14,22,24,15,22
3,14,22,23,15,23
3,15,22,22,15,23
3,16,22,21,15,23
3,16,22,21,15,23
3,16,23,20,15,23
4,16,23,20,15,22
4,16,23,20,16,21
4,16,23,20,16,21
4,16,22,20,17,21
4,16,22,20,16,22
4,17,22,20,16,21
3,18,22,20,16,21
3,18,22,20,15,22
2,19,22,20,15,22
1,20,22,20,15,22
1,20,22,19,15,23
1,21,22,18,15,23
1,22,22,17,15,23
1,22,22,17,16,22
1,21,22,17,17,22
1,20,22,17,18,22
1,20,22,18,17,22
0,21,22,18,17,22
0,22,22,18,16,22
0,22,23,17,16,22
0,22,23,17,16,22
0,22,23,16,17,22
0,21,23,16,18,22
0,21,23,15,19,22
0,21,23,15,19,22
0,21,24,15,19,21
0,21,24,15,19,21
0,20,24,16,19,21
0,20,24,17,18,21
0,20,24,17,18,21
0,20,24,17,19,20
0,20,24,17,19,20
0,20,25,16,19,20
0,20,25,16,19,20
0,19,26,16,19,20
0,19,26,16,19,20
0,19,27,16,19,19
0,19,27,16,19,19
0,18,27,16,19,20
0,18,27,15,20,20
0,18,28,14,20,20
1,17,28,14,20,20
1,18,28,14,19,20
1,17,28,15,19,20
1,16,28,16,19,20
0,16,28,16,20,20
0,15,28,16,21,20
0,15,28,17,21,19
0,15,28,17,21,19
0,15,28,17,22,18
1,14,28,17,22,18
0,14,28,17,23,18
0,14,28,17,22,19
0,15,28,17,22,18
0,15,28,17,22,18
1,15,28,16,22,18
1,15,27,16,23,18
2,15,26,16,23,18
2,15,25,16,23,19
2,15,25,16,23,19
2,15,24,16,24,19
3,15,24,16,23,19
3,15,25,16,22,19
2,15,25,17,22,19
2,14,25,18,22,19
2,14,25,17,23,19
2,15,25,17,22,19
2,15,25,18,21,19
2,15,26,18,20,19
2,14,26,19,20,19
2,14,26,19,20,19
2,14,25,20,20,19
2,14,26,20,19,19
1,14,26,20,20,19
0,14,26,20,21,19
0,14,25,20,22,19
1,14,25,20,21,19
1,15,25,20,21,18
1,15,25,20,21,18
0,15,25,21,21,18
0,15,24,21,22,18
0,16,24,21,22,17
0,16,24,21,22,17
0,16,24,21,22,17
0,16,24,21,22,17
0,15,24,21,22,18
0,16,24,21,21,18
0,16,24,21,21,18
0,16,24,21,21,18
0,16,25,21,20,18
0,15,25,21,20,19
0,15,26,21,20,18
0,15,25,21,21,18
1,14,25,21,21,18
2,14,25,21,20,18
2,15,24,21,20,18
3,15,24,21,20,17
3,15,25,21,19,17
3,15,24,21,19,18
2,15,24,22,19,18
2,15,24,23,19,17
3,15,23,23,19,17
2,15,23,23,20,17
2,15,23,22,20,18
2,15,23,22,20,18
2,14,23,23,20,18
2,13,24,23,20,18
2,13,24,22,20,19
1,13,25,22,20,19
1,13,26,22,20,18
1,13,26,22,20,18
0,13,26,22,20,19
0,12,27,22,20,19
0,11,27,22,21,19
0,11,27,22,20,20
0,11,27,22,20,20
0,10,28,22,20,20
1,10,28,21,20,20
0,10,29,21,20,20
0,10,29,21,21,19
1,10,29,21,20,19
2,10,29,20,20,19
1,10,29,21,20,19
1,10,28,21,21,19
1,10,28,21,21,19
1,10,29,21,21,18
2,10,29,21,21,17
2,9,29,22,21,17
2,8,29,23,21,17
2,8,29,23,21,17
2,9,29,23,21,16
2,9,29,24,21,15
1,9,29,25,21,15
1,10,29,24,21,15
0,10,29,25,21,15
0,11,29,25,20,15
0,11,29,25,20,15
0,11,29,25,20,15
0,11,29,25,20,15
1,10,29,25,20,15
1,10,29,24,21,15
1,10,29,24,21,15
1,10,29,24,21,15
1,10,28,25,21,15
1,10,27,25,22,15
1,10,27,25,23,14
1,9,27,25,23,15
1,8,28,25,23,15
1,8,28,25,23,15
1,9,28,24,23,15
1,9,28,24,23,15
1,9,28,23,24,15
1,10,28,23,23,15
1,10,28,23,23,15
2,10,28,23,22,15
3,10,28,23,21,15
3,10,28,23,21,15
3,11,28,23,21,14
3,12,28,22,21,14
3,12,29,22,20,14
3,11,30,22,20,14
4,11,29,22,20,14
4,10,29,22,20,15
4,9,29,22,21,15
4,10,29,21,21,15
3,10,30,21,21,15
3,11,29,21,21,15
3,11,29,21,20,16
3,11,30,21,20,15
3,11,31,21,20,14
3,10,31,22,20,14
3,9,32,22,20,14
3,10,31,22,20,14
2,10,31,23,20,14
2,10,31,23,21,13
2,9,31,23,21,14
1,9,31,24,21,14
2,9,30,24,21,14
2,10,30,23,21,14
2,10,30,23,21,14
3,10,30,23,20,14
3,10,29,23,20,15
2,10,29,23,20,16
2,10,29,23,20,16
2,10,29,23,20,16
2,9,30,23,20,16
1,9,30,23,21,16
2,9,29,23,21,16
2,9,30,22,21,16
2,9,30,22,21,16
2,8,30,22,21,17
2,9,30,22,21,16
2,9,30,22,20,17
2,10,30,22,20,16
1,11,30,22,20,16
1,12,30,22,19,16
1,12,30,22,19,16
0,12,30,23,19,16
1,12,30,22,19,16
1,13,30,22,18,16
1,14,30,21,18,16
1,14,31,21,18,15
1,13,31,22,18,15
1,12,32,22,18,15
2,11,32,22,18,15
2,12,32,21,18,15
2,12,32,21,19,14
2,11,32,21,20,14
2,10,32,21,21,14
3,9,32,21,21,14
3,9,32,21,21,14
3,9,31,21,22,14
3,9,31,21,22,14
3,9,31,21,22,14
3,9,32,21,22,13
2,9,32,22,22,13
2,9,33,21,22,13
2,9,33,21,22,13
2,8,33,21,22,14
2,8,33,20,22,15
1,9,33,20,22,15
1,9,33,20,22,15
1,8,33,20,23,15
1,8,32,20,24,15
1,9,32,20,23,15
1,9,32,20,22,16
2,9,32,20,21,16
2,9,32,21,21,15
2,9,32,20,21,16
3,8,32,20,21,16
3,8,32,21,20,16
4,8,31,21,20,16
4,8,30,21,21,16
4,8,30,21,21,16
3,8,30,22,21,16
3,7,30,22,21,17
3,8,29,22,21,17
3,8,28,22,21,18
3,8,28,22,20,19
3,7,29,22,20,19
3,7,28,22,20,20
3,7,28,21,21,20
3,6,28,22,21,20
3,7,28,22,21,19
3,7,28,22,21,19
3,7,28,21,21,20
3,8,27,21,21,20
2,8,27,22,21,20
2,8,26,22,21,21
2,9,26,22,20,21
2,9,26,23,19,21
2,9,26,23,20,20
2,8,26,24,20,20
1,8,26,24,20,21
1,9,26,24,19,21
1,9,26,24,19,21
0,9,26,24,20,21
0,9,27,23,20,21
0,9,27,23,20,21
0,9,27,23,20,21
0,10,27,23,20,20
1,10,27,23,20,19
2,9,27,23,20,19
1,9,28,23,20,19
1,9,27,23,21,19
1,10,26,23,21,19
2,10,25,23,21,19
2,10,26,23,20,19
2,11,26,23,19,19
3,10,26,23,19,19
3,10,26,23,20,18
4,9,26,23,20,18
4,8,26,24,20,18
4,8,27,23,20,18
5,8,27,23,20,17
5,8,27,23,20,17
5,8,26,23,21,17
5,8,27,22,21,17
5,9,27,22,20,17
5,9,27,22,20,17
6,8,27,22,20,17
6,8,27,21,21,17
6,8,27,22,20,17
6,8,27,22,21,16
7,8,26,22,21,16
7,8,26,21,22,16
7,9,26,20,22,16
7,9,26,21,22,15
7,9,26,21,22,15
7,8,27,21,22,15
7,8,27,21,22,15
8,8,26,21,22,15
8,8,26,21,23,14
7,8,26,21,23,15
7,9,26,21,23,14
7,9,26,21,23,14
7,9,27,21,23,13
6,9,27,21,23,14
6,9,26,21,24,14
7,9,26,21,24,13
7,10,26,21,23,13
8,10,26,20,23,13
8,10,27,20,22,13
8,10,26,20,23,13
9,9,26,20,23,13
9,9,26,21,22,13
8,9,27,21,22,13
8,9,26,21,23,13
7,9,26,22,23,13
6,9,26,22,23,14
6,9,26,21,23,15
6,9,26,22,22,15
6,9,26,21,23,15
5,10,26,21,23,15
5,10,26,21,23,15
4,10,26,22,23,15
4,10,25,23,23,15
4,10,26,23,23,14
3,10,26,23,24,14
3,10,25,24,24,14
3,10,24,24,25,14
3,10,24,25,24,14
3,10,24,24,24,15
3,10,24,24,24,15
3,10,24,24,24,15
3,10,25,23,24,15
3,9,25,24,24,15
2,9,25,25,24,15
2,9,25,25,24,15
2,10,25,25,23,15
2,9,25,25,23,16
2,9,25,25,23,16
2,8,26,25,23,16
1,8,26,26,23,16
1,8,26,26,23,16
2,7,26,26,23,16
2,7,26,26,23,16
2,7,26,26,23,16
2,7,25,26,23,17
1,7,25,26,23,18
2,7,24,26,23,18
2,7,23,26,23,19
2,6,23,26,23,20
2,6,23,25,23,21
2,6,23,24,24,21
2,6,24,24,23,21
2,6,24,25,23,20
3,6,23,25,23,20
3,6,23,25,22,21
3,6,24,24,22,21
3,7,24,24,22,20
4,7,24,23,22,20
4,7,24,23,23,19
4,8,24,22,23,19
4,7,24,23,23,19
4,6,25,23,23,19
4,6,26,23,22,19
5,6,26,23,21,19
5,6,25,24,21,19
5,7,25,23,21,19
5,7,25,23,22,18
5,7,25,23,22,18
4,7,25,23,22,19
4,7,26,23,22,18
4,7,25,23,23,18
4,7,25,24,22,18
4,7,24,24,22,19
4,6,24,25,22,19
4,6,24,25,21,20
4,6,24,25,21,20
3,6,24,25,22,20
2,6,24,25,22,21
2,6,24,25,23,20
2,6,23,25,23,21
3,6,23,25,23,20
3,6,23,25,23,20
3,6,24,25,23,19
3,6,24,25,23,19
2,6,24,25,23,20
2,6,23,25,23,21
2,7,23,25,22,21
2,7,24,24,22,21
2,7,24,23,22,22
2,7,24,23,21,23
2,7,24,23,21,23
1,7,24,23,21,24
1,7,24,22,22,24
1,8,24,22,22,23
1,8,24,23,22,22
0,8,24,23,22,23
0,8,25,23,22,22
0,8,24,23,23,22
0,8,24,22,24,22
1,7,24,22,24,22
1,7,24,23,24,21
2,6,24,23,24,21
2,5,24,24,24,21
2,4,24,24,24,22
3,3,24,24,24,22
3,4,23,24,24,22
4,4,23,23,24,22
5,4,22,23,24,22
5,4,22,22,24,23
4,5,22,22,24,23
3,5,22,22,25,23
3,5,22,23,24,23
3,4,23,23,24,23
4,4,23,22,24,23
5,4,23,21,24,23
5,4,23,21,25,22
5,4,23,20,26,22
5,4,23,20,26,22
5,4,22,20,27,22
5,4,22,20,27,22
5,4,23,20,26,22
5,4,24,19,26,22
5,4,24,19,26,22
4,4,25,19,26,22
4,4,25,19,27,21
5,4,24,19,27,21
5,4,24,19,27,21
6,4,24,18,27,21
5,5,24,18,27,21
6,5,24,18,26,21
6,5,24,18,26,21
6,5,24,18,26,21
6,5,24,19,26,20
6,5,24,18,27,20
5,5,25,18,27,20
5,5,25,18,27,20
5,5,25,19,26,20
5,4,25,19,26,21
5,4,25,19,27,20
5,4,25,19,27,20
5,4,25,19,26,21
5,3,25,19,26,22
5,4,24,19,26,22
5,5,24,19,25,22
5,5,24,19,24,23
4,5,25,19,24,23
4,5,25,19,24,23
4,5,26,19,24,22
4,5,25,20,24,22
4,4,25,20,25,22
4,4,25,20,25,22
4,4,24,20,26,22
4,4,24,20,26,22
5,3,24,20,26,22
4,4,24,20,26,22
4,3,24,20,26,23
4,3,24,20,26,23
4,2,25,20,26,23
4,2,25,20,26,23
4,2,24,20,27,23
4,3,23,20,27,23
4,3,23,20,28,22
4,3,24,20,27,22
3,3,24,20,27,23
3,3,23,21,27,23
3,3,23,21,27,23
2,3,23,22,27,23
2,4,23,22,26,23
2,4,23,22,26,23
3,3,23,22,26,23
3,3,23,21,26,24
2,3,23,22,26,24
3,3,23,22,25,24
3,3,23,22,25,24
3,3,23,22,25,24
3,4,23,22,24,24
3,4,23,21,24,25
2,4,23,22,24,25
2,4,24,22,24,24
2,3,24,23,24,24
2,2,24,23,24,25
2,1,24,23,25,25
2,1,24,23,26,24
1,1,24,24,26,24
1,0,24,25,26,24
1,1,23,25,26,24
1,1,23,24,27,24
1,0,23,25,27,24
1,0,23,25,27,24
2,0,23,24,27,24
1,0,23,25,27,24
1,0,23,25,27,24
2,0,23,25,26,24
2,0,23,24,27,24
2,0,23,24,27,24
2,0,23,24,27,24
2,1,23,23,27,24
2,1,23,22,28,24
2,1,22,23,28,24
1,2,22,23,28,24
1,2,22,24,28,23
1,2,22,24,28,23
1,2,22,24,28,23
1,2,22,23,29,23
0,2,22,24,29,23
0,1,22,24,30,23
0,0,23,24,30,23
0,0,23,25,29,23
0,0,23,25,29,23
1,0,22,25,29,23
1,0,22,24,30,23
1,0,23,23,30,23
1,0,23,23,29,24
1,0,23,23,29,24
0,0,23,23,29,25
1,0,23,23,29,24
1,0,22,23,30,24
1,1,21,23,30,24
1,0,21,24,30,24
1,0,21,24,30,24
1,0,21,23,31,24
1,0,21,23,31,24
0,0,21,24,31,24
0,0,21,24,31,24
0,0,21,24,31,24
0,0,21,24,31,24
0,0,20,24,32,24
0,0,20,24,32,24
0,0,20,24,32,24
0,0,20,24,32,24
0,0,20,24,32,24
0,0,21,23,32,24
0,0,21,23,32,24
0,0,21,24,32,23
0,0,21,24,32,23
0,0,22,24,31,23
0,0,22,25,30,23
0,0,22,25,30,23
0,0,22,25,30,23
0,0,22,25,30,23
0,0,22,26,30,22
0,0,22,25,30,23
0,0,22,25,30,23
0,0,22,26,29,23
0,0,22,26,29,23
0,0,22,27,29,22
0,0,21,28,29,22
0,0,21,28,29,22
0,0,21,28,29,22
0,0,20,28,30,22
0,0,20,28,30,22
0,1,20,28,30,21
0,0,20,28,31,21
0,0,20,28,31,21
0,0,20,28,31,21
0,0,20,28,31,21
1,0,19,28,31,21
0,1,19,28,31,21
0,1,20,28,31,20
0,1,19,28,32,20
0,0,19,29,32,20
0,1,18,29,32,20
0,1,18,29,32,20
0,1,18,29,32,20
1,1,17,29,32,20
1,2,17,28,32,20
2,2,17,28,32,19
3,2,17,28,31,19
2,2,17,28,31,20
2,2,17,28,31,20
2,2,17,27,32,20
2,1,17,27,33,20
2,1,16,27,33,21
2,1,16,27,32,22
2,1,16,27,32,22
2,1,16,27,32,22
2,1,16,27,33,21
2,1,16,27,33,21
2,1,16,27,33,21
2,2,16,27,33,20
2,2,16,27,33,20
3,2,16,27,32,20
3,2,16,27,32,20
3,2,15,27,32,21
3,2,15,27,32,21
3,3,15,27,31,21
3,3,15,26,32,21
3,3,16,26,32,20
3,4,15,26,32,20
3,4,15,26,32,20
3,4,14,26,33,20
4,4,14,26,32,20
5,3,14,26,32,20
5,3,14,27,32,19
5,3,13,27,33,19
5,3,12,28,33,19
5,3,12,29,32,19
6,3,12,29,31,19
6,3,12,29,31,19
5,3,13,29,31,19
4,3,13,30,31,19
4,4,13,30,30,19
4,4,14,29,30,19
5,4,14,28,30,19
5,3,14,28,31,19
5,2,14,28,31,20
5,2,14,27,31,21
5,2,14,27,32,20
5,2,14,28,31,20
5,2,13,28,31,21
5,2,12,28,31,22
5,2,13,28,31,21
5,2,14,28,30,21
5,2,14,28,30,21
6,2,14,28,29,21
5,2,14,28,29,22
5,2,14,28,29,22
5,2,14,29,28,22
5,2,14,29,28,22
5,2,14,29,28,22
6,2,14,28,28,22
5,2,14,28,29,22
5,2,14,28,28,23
5,2,14,27,29,23
4,2,14,27,30,23
4,2,14,27,29,24
5,2,14,27,29,23
5,2,14,27,29,23
5,1,15,27,29,23
5,1,15,27,29,23
4,1,15,28,29,23
4,1,15,28,29,23
3,1,16,28,29,23
3,1,16,29,29,22
2,1,16,30,29,22
2,1,16,30,28,23
2,1,15,30,29,23
2,0,16,30,29,23
2,0,16,30,29,23
2,0,16,30,29,23
2,0,17,29,29,23
2,0,18,29,29,22
2,0,18,30,29,21
2,0,18,30,29,21
2,0,18,30,29,21
2,0,18,30,29,21
2,0,18,30,29,21
1,0,18,31,29,21
0,0,19,31,29,21
0,0,19,31,29,21
0,0,19,31,29,21
0,0,20,31,28,21
0,0,20,32,28,20
0,0,20,32,28,20
0,0,20,31,29,20
0,1,20,31,28,20
0,1,20,32,28,19
0,1,19,32,28,20
0,2,18,32,28,20
0,3,18,32,28,19
0,3,18,32,29,18
0,3,18,32,29,18
0,2,18,32,30,18
0,2,17,32,30,19
0,2,17,32,30,19
0,3,16,32,30,19
0,3,16,32,30,19
0,3,16,32,30,19
0,3,16,32,30,19
0,3,15,32,30,20
0,3,15,32,30,20
0,3,15,31,31,20
0,3,15,32,30,20
0,3,15,32,30,20
0,3,15,32,30,20
1,3,15,32,30,19
1,4,15,32,29,19
1,5,15,32,28,19
0,5,15,32,29,19
0,5,14,33,29,19
0,5,15,33,29,18
0,5,15,33,29,18
0,5,14,33,29,19
0,5,14,33,29,19
1,5,14,33,29,18
1,5,14,33,29,18
1,5,14,33,29,18
1,5,14,33,29,18
2,5,14,32,29,18
2,4,14,32,30,18
2,4,14,33,30,17
2,4,15,33,29,17
2,3,15,34,29,17
2,3,14,34,30,17
2,3,13,34,30,18
2,3,14,33,30,18
2,2,15,33,30,18
2,2,15,33,30,18
3,1,15,33,30,18
3,1,16,32,30,18
3,1,15,32,31,18
2,1,15,32,32,18
3,1,15,31,32,18
3,1,15,30,32,19
4,1,15,30,31,19
5,1,14,30,31,19
5,1,13,31,31,19
6,1,13,30,31,19
6,1,13,30,31,19
7,0,13,30,31,19
7,0,13,30,32,18
7,0,14,29,32,18
7,0,14,29,32,18
7,0,14,29,32,18
7,0,13,29,32,19
7,0,13,30,31,19
7,0,14,30,30,19
7,0,14,30,30,19
6,1,14,30,30,19
6,1,14,30,30,19
6,1,15,29,30,19
6,2,15,28,30,19
6,2,16,28,30,18
6,3,15,28,30,18
6,3,14,28,30,19
6,3,14,28,30,19
6,3,15,28,29,19
6,3,14,29,29,19
7,3,14,29,28,19
7,3,14,29,28,19
7,4,13,29,28,19
7,4,13,29,27,20
7,4,13,29,27,20
7,4,13,29,28,19
7,4,12,30,28,19
7,4,11,30,29,19
7,5,11,30,28,19
7,6,10,30,28,19
7,7,10,30,28,18
7,7,11,30,27,18
7,7,12,29,27,18
7,7,11,29,28,18
7,8,10,29,28,18
7,8,11,28,28,18
7,9,11,27,28,18
6,10,11,27,28,18
6,9,11,27,29,18
6,10,10,27,29,18
6,10,9,28,29,18
5,10,9,28,30,18
5,10,8,29,30,18
5,11,8,29,29,18
5,11,8,29,29,18
5,11,8,30,29,17
5,12,8,29,29,17
5,13,8,29,28,17
6,13,8,29,28,16
5,14,8,29,28,16
4,14,9,29,28,16
4,14,9,29,28,16
4,14,10,28,28,16
4,14,10,28,29,15
4,15,9,28,29,15
4,15,9,27,29,16
5,14,9,27,29,16
6,13,9,27,29,16
6,13,8,27,29,17
6,13,8,28,28,17
7,13,7,28,28,17
7,13,7,28,28,17
7,12,8,28,28,17
7,13,8,28,27,17
7,12,8,29,27,17
8,12,8,29,27,16
8,12,8,29,27,16
9,12,8,29,26,16
9,12,8,29,26,16
10,12,7,29,26,16
10,12,8,29,26,15
10,11,8,29,27,15
10,11,9,28,27,15
10,11,9,27,27,16
10,11,9,28,27,15
10,11,9,28,27,15
10,12,9,28,27,14
10,13,9,28,27,13
10,13,10,28,26,13
10,13,10,29,25,13
9,13,11,29,25,13
9,13,11,29,26,12
10,13,11,29,25,12
9,13,11,30,25,12
9,13,10,30,25,13
9,13,10,30,25,13
9,12,10,30,25,14
9,12,10,29,26,14
10,12,10,29,26,13
10,11,11,29,26,13
10,10,11,30,26,13
10,10,11,30,26,13
10,10,11,31,26,12
10,11,11,31,26,11
10,11,11,31,26,11
11,11,10,31,26,11
11,10,10,32,26,11
10,10,10,32,27,11
10,11,10,32,27,10
9,12,10,32,27,10
9,12,10,32,28,9
9,13,10,32,27,9
9,13,10,32,27,9
8,13,11,32,27,9
8,13,11,32,27,9
9,13,10,32,27,9
9,13,10,31,27,10
9,13,9,32,27,10
10,13,8,32,27,10
10,13,9,31,27,10
10,13,8,31,27,11
11,13,7,31,27,11
11,13,7,31,27,11
12,12,7,31,27,11
11,12,7,32,27,11
12,11,7,32,27,11
12,12,7,32,27,10
12,12,7,31,27,11
13,12,7,31,27,10
14,11,7,31,27,10
14,11,7,31,27,10
14,12,6,31,27,10
14,11,6,31,28,10
14,11,6,30,28,11
14,11,7,30,27,11
13,11,7,30,27,12
13,11,7,29,27,13
13,12,7,29,26,13
13,12,8,29,25,13
13,12,7,29,25,14
12,12,7,29,26,14
12,11,7,29,26,15
12,11,6,29,26,16
12,11,6,29,26,16
12,11,6,29,27,15
12,11,6,29,27,15
12,11,6,29,27,15
13,11,6,29,26,15
12,11,6,29,27,15
13,11,6,29,26,15
12,11,6,29,27,15
12,10,6,29,27,16
11,10,7,29,27,16
11,9,8,29,27,16
10,9,9,29,27,16
10,9,9,30,27,15
9,9,9,30,27,16
9,9,9,30,27,16
10,8,9,30,27,16
10,9,9,29,27,16
10,9,10,29,26,16
10,9,11,29,26,15
10,9,11,29,26,15
10,9,12,28,26,15
11,8,12,28,26,15
11,8,12,28,26,15
11,7,13,28,26,15
11,6,14,28,26,15
11,6,14,28,27,14
12,6,13,28,27,14
12,6,13,27,28,14
12,6,12,28,28,14
12,6,12,28,28,14
11,6,12,28,29,14
12,6,12,28,28,14
12,6,13,28,27,14
12,7,12,28,27,14
11,7,13,28,27,14
11,7,13,28,27,14
11,6,14,28,27,14
11,5,15,28,27,14
11,5,15,28,26,15
11,6,15,28,26,14
11,6,15,28,26,14
11,6,15,28,26,14
11,6,14,28,27,14
11,6,14,29,26,14
12,6,14,29,26,13
12,6,14,29,26,13
12,6,14,29,26,13
12,6,13,30,26,13
13,6,13,30,26,12
13,6,13,30,26,12
14,6,13,30,26,11
14,6,13,31,26,10
14,6,13,31,26,10
14,6,12,31,27,10
14,6,11,31,27,11
14,6,10,31,27,12
14,6,9,32,27,12
14,6,9,32,26,13
14,6,9,32,26,13
14,6,9,33,26,12
14,6,9,33,27,11
14,6,9,34,27,10
14,7,9,34,26,10
14,7,9,33,27,10
14,6,9,34,27,10
14,7,8,34,27,10
14,7,8,34,27,10
15,7,8,34,27,9
15,7,8,34,27,9
16,7,7,34,27,9
15,8,7,34,27,9
15,8,8,34,26,9
15,8,9,34,26,8
15,8,10,33,26,8
16,8,10,32,26,8
16,8,9,33,26,8
17,7,9,33,26,8
17,8,9,32,26,8
18,8,9,32,26,7
18,8,9,33,25,7
18,8,9,33,25,7
17,8,9,33,25,8
17,7,9,33,25,9
17,6,9,34,25,9
16,6,9,35,25,9
16,6,9,35,25,9
16,5,9,35,25,10
16,5,8,35,25,11
16,5,8,36,25,10
17,5,7,36,25,10
17,5,7,36,25,10
17,5,7,36,24,11
17,5,8,36,23,11
17,4,8,37,23,11
18,4,8,36,23,11
18,4,9,36,23,10
18,4,10,35,23,10
18,4,10,34,23,11
18,5,10,34,22,11
19,5,9,34,22,11
20,5,8,34,22,11
20,5,7,34,22,12
19,5,7,34,23,12
19,4,7,34,23,13
19,4,7,35,22,13
19,4,8,34,22,13
18,4,8,34,23,13
18,3,8,34,24,13
18,3,8,34,24,13
18,3,7,35,24,13
18,3,7,35,24,13
17,4,7,35,24,13
17,4,7,34,25,13
18,4,7,33,25,13
18,4,7,34,24,13
17,4,8,34,24,13
16,4,9,34,24,13
16,3,9,35,24,13
15,3,9,36,24,13
15,3,9,36,24,13
15,4,9,36,23,13
15,4,9,36,24,12
15,4,10,36,24,11
15,4,9,36,25,11
15,3,9,36,26,11
15,3,9,36,27,10
15,3,10,36,27,9
15,4,10,36,27,8
16,4,10,36,26,8
16,3,11,36,26,8
16,3,11,36,26,8
16,3,10,37,26,8
17,3,10,37,26,7
17,4,10,37,25,7
16,4,10,38,25,7
17,4,10,38,24,7
17,4,10,38,24,7
17,3,10,38,24,8
17,2,11,38,24,8
17,2,11,38,24,8
17,2,10,38,25,8
16,2,10,38,25,9
16,2,10,38,25,9
16,2,9,38,25,10
16,2,10,38,25,9
16,2,10,38,25,9
16,2,10,38,25,9
15,3,10,38,25,9
14,3,10,39,25,9
15,3,9,39,25,9
15,4,9,38,25,9
15,4,9,38,25,9
15,5,9,38,24,9
15,4,10,38,24,9
15,4,10,38,24,9
15,4,10,38,24,9
16,4,10,38,24,8
15,4,10,38,25,8
15,5,10,38,25,7
15,5,10,39,25,6
15,5,10,39,25,6
15,4,10,39,25,7
15,4,10,39,26,6
14,4,10,39,27,6
14,4,10,39,27,6
13,4,11,39,27,6
14,4,11,39,26,6
13,4,12,39,26,6
13,4,12,39,25,7
12,4,12,39,25,8
12,4,12,39,24,9
13,4,11,39,24,9
14,4,11,39,24,8
13,4,11,39,25,8
12,4,11,39,25,9
11,5,11,39,25,9
11,5,11,39,25,9
12,5,11,38,25,9
12,5,12,37,25,9
12,5,13,36,25,9
13,5,13,36,25,8
13,6,12,36,25,8
13,6,13,35,25,8
13,6,12,36,25,8
13,6,12,36,25,8
13,6,12,35,26,8
13,6,13,35,25,8
12,6,13,36,25,8
11,6,13,36,25,9
12,6,13,35,25,9
12,6,13,35,26,8
12,6,13,35,26,8
11,6,13,35,26,9
11,6,13,35,26,9
12,6,12,35,26,9
12,6,12,36,25,9
11,6,12,36,25,10
11,5,13,36,25,10
11,5,13,36,24,11
12,5,12,36,24,11
12,6,11,36,24,11
12,5,11,36,25,11
12,5,11,36,25,11
11,5,12,36,25,11
11,5,12,36,25,11
11,5,12,35,25,12
11,5,12,36,25,11
10,5,12,37,25,11
10,5,12,36,25,12
10,5,12,36,25,12
9,5,12,37,25,12
10,4,12,37,25,12
10,4,12,37,25,12
9,4,13,37,25,12
9,3,13,37,26,12
10,3,13,36,26,12
11,3,13,35,26,12
12,3,12,35,26,12
12,4,12,35,25,12
12,3,13,35,25,12
11,3,13,35,25,13
11,2,13,35,25,14
10,2,13,35,25,15
10,2,12,36,25,15
11,2,12,36,24,15
11,2,12,36,25,14
11,1,12,36,25,15
11,2,12,35,25,15
11,3,12,35,25,14
11,2,13,35,25,14
10,2,13,35,26,14
10,2,13,36,26,13
10,3,13,36,26,12
10,3,13,37,26,11
10,3,13,38,26,10
10,3,12,38,27,10
10,2,12,39,27,10
10,3,11,39,27,10
10,2,11,39,27,11
10,1,11,40,27,11
9,1,11,40,27,12
9,1,11,41,26,12
10,1,11,40,26,12
9,1,11,40,26,13
10,1,11,39,26,13
10,0,11,39,26,14
10,0,11,39,26,14
10,0,10,40,26,14
10,0,9,40,27,14
10,0,8,40,28,14
10,0,7,40,28,15
9,1,7,40,28,15
9,1,7,39,29,15
8,1,7,40,29,15
7,1,7,40,30,15
7,0,7,40,30,16
8,0,7,39,30,16
9,0,7,38,30,16
10,0,6,38,30,16
10,1,5,38,30,16
10,1,5,38,31,15
11,1,5,38,31,14
11,1,6,37,31,14
11,1,6,37,31,14
11,0,6,38,31,14
11,0,6,38,30,15
11,0,6,38,30,15
11,1,6,38,29,15
11,1,5,38,29,16
12,1,5,38,29,15
12,2,4,38,29,15
12,1,4,38,29,16
12,1,4,37,30,16
12,1,4,36,31,16
11,1,4,36,32,16
11,0,4,36,33,16
11,0,4,36,33,16
12,0,4,36,33,15
12,1,4,36,33,14
13,1,4,36,32,14
13,1,4,36,32,14
13,1,3,37,32,14
13,1,3,38,32,13
13,2,3,38,32,12
13,2,4,38,31,12
14,2,4,37,31,12
14,3,4,37,30,12
14,3,4,37,30,12
14,3,4,37,30,12
14,3,4,36,31,12
15,3,4,35,31,12
15,3,4,35,31,12
15,3,5,35,30,12
15,4,4,35,30,12
15,4,5,35,29,12
15,4,6,35,29,11
14,4,6,35,30,11
14,4,5,35,30,12
14,5,5,35,30,11
14,4,6,35,30,11
13,4,6,36,30,11
13,5,6,35,30,11
13,4,7,35,30,11
