A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
39,20,70,47,44,17,36,84,63,44,36,49,65,97,54,51,24,25,70,65
39,20,70,47,44,17,36,84,64,44,36,49,65,97,53,51,24,25,70,65
39,19,70,48,44,17,36,84,64,44,36,49,65,97,53,51,24,25,70,65
39,19,70,48,44,18,35,84,64,44,36,49,65,97,53,51,24,25,70,65
39,19,70,49,44,18,35,84,64,44,36,49,65,97,52,51,24,25,70,65
39,19,70,49,44,18,35,84,64,44,35,49,65,97,53,51,24,25,70,65
39,19,70,49,44,18,35,84,64,44,36,49,64,97,53,51,24,25,70,65
39,19,70,49,44,17,35,84,64,44,36,49,64,97,53,51,25,25,70,65
39,19,70,48,44,17,35,84,64,44,36,49,64,97,54,51,25,25,70,65
39,20,70,48,43,17,35,84,64,44,36,49,64,97,54,51,25,25,70,65
39,20,70,49,43,17,34,84,64,44,36,49,64,97,54,51,25,25,70,65
39,20,70,49,43,18,34,84,64,44,36,49,64,97,53,51,25,25,70,65
39,20,70,49,43,18,33,84,64,44,37,49,64,97,53,51,25,25,70,65
39,20,70,48,44,18,33,84,64,44,37,49,64,97,53,51,25,25,70,65
39,20,70,48,43,18,33,84,64,45,37,49,64,97,53,51,25,25,70,65
39,20,70,48,43,18,32,84,64,46,37,49,64,97,53,51,25,25,70,65
39,20,70,48,43,18,33,84,63,46,37,49,64,97,53,51,25,25,70,65
39,20,70,48,44,18,33,84,62,46,37,49,64,97,53,51,25,25,70,65
39,20,70,48,44,18,33,84,63,45,37,49,64,97,53,51,25,25,70,65
39,20,70,48,44,18,33,84,63,46,37,49,64,97,53,51,25,25,70,64
39,20,70,48,44,18,33,84,63,46,37,49,64,97,53,51,25,25,69,65
39,20,70,48,44,19,33,84,63,46,37,49,64,97,53,51,25,25,69,64
39,20,71,48,44,19,33,84,63,46,37,49,64,97,53,50,25,25,69,64
39,20,71,48,44,19,34,84,63,46,37,49,63,97,53,50,25,25,69,64
39,19,71,48,44,19,34,84,63,46,37,49,63,97,53,50,26,25,69,64
39,19,71,48,44,19,34,84,63,46,37,49,63,98,52,50,26,25,69,64
39,19,71,48,44,20,34,84,63,46,37,49,63,98,52,50,26,24,69,64
39,19,71,48,43,20,34,84,63,46,37,49,63,98,52,51,26,24,69,64
39,19,72,48,43,20,34,84,63,46,37,49,63,98,51,51,26,24,69,64
39,19,72,48,43,20,34,84,62,46,37,49,64,98,51,51,26,24,69,64
39,19,72,48,43,20,34,84,62,46,37,49,64,98,51,52,26,24,68,64
40,19,72,48,43,20,34,84,62,46,37,49,64,98,51,52,26,23,68,64
40,19,72,49,43,20,34,84,62,46,37,49,64,98,51,52,26,23,67,64
40,19,72,49,43,21,34,84,62,46,37,49,63,98,51,52,26,23,67,64
40,19,71,49,43,21,35,84,62,46,37,49,63,98,51,52,26,23,67,64
40,18,71,49,43,21,35,84,62,46,37,49,63,98,51,52,27,23,67,64
40,17,71,49,43,21,35,84,62,46,37,49,63,98,51,52,27,23,68,64
40,17,71,49,43,21,35,84,62,46,37,49,63,98,51,52,27,23,68,64
40,17,71,49,43,21,35,84,62,46,37,49,63,98,51,53,27,23,67,64
40,17,71,49,43,21,35,85,62,46,37,49,63,98,51,52,27,23,67,64
40,17,71,50,43,21,35,85,62,46,37,49,63,98,50,52,27,23,67,64
39,17,71,50,43,21,35,85,62,46,38,49,63,98,50,52,27,23,67,64
40,17,71,50,43,21,35,85,62,46,38,49,63,98,50,52,27,22,67,64
40,17,71,50,43,21,35,85,61,46,38,49,63,98,50,52,27,22,67,65
40,17,71,50,43,21,35,85,61,45,38,49,63,99,50,52,27,22,67,65
40,17,71,50,43,21,35,85,60,45,38,49,63,99,51,52,27,22,67,65
40,17,71,50,43,21,35,85,60,45,38,49,63,99,51,52,27,22,67,65
40,17,71,50,43,21,35,84,60,45,38,49,63,99,51,52,27,22,67,66
40,17,70,50,43,21,36,84,60,45,38,49,63,99,51,52,27,22,67,66
41,17,70,50,43,21,36,84,60,45,38,49,63,98,51,52,27,22,67,66
41,17,70,50,43,21,37,84,60,45,37,49,63,98,51,52,27,22,67,66
41,17,69,50,43,21,37,84,60,45,37,49,63,98,51,52,28,22,67,66
41,17,69,50,43,21,37,84,60,45,37,48,63,98,51,53,28,22,67,66
41,17,69,50,43,21,37,84,60,45,36,48,63,98,51,53,28,23,67,66
41,17,69,49,43,21,37,84,60,45,36,48,63,98,51,53,28,23,68,66
41,17,69,49,43,21,36,84,60,45,36,48,63,98,51,53,28,23,68,67
42,17,69,49,43,21,36,84,60,45,36,48,63,98,51,53,28,23,68,66
42,17,69,49,43,21,36,84,60,45,36,48,63,98,51,52,28,23,69,66
42,17,69,49,43,21,37,84,60,45,36,47,63,98,51,52,28,23,69,66
41,17,69,49,43,21,37,84,60,45,36,47,63,99,51,52,28,23,69,66
41,18,69,48,43,21,37,84,60,45,36,47,63,99,51,52,28,23,69,66
41,18,69,48,43,21,37,84,60,45,36,47,63,99,51,52,28,23,69,66
41,18,69,48,42,21,37,84,60,45,36,47,63,99,51,52,29,23,69,66
41,18,69,48,42,21,37,84,59,45,36,47,64,99,51,52,29,23,69,66
42,18,69,48,42,21,37,84,59,45,35,47,64,99,51,52,29,23,69,66
42,18,69,48,42,21,37,84,59,45,35,46,65,99,51,52,29,23,69,66
42,18,69,48,42,21,37,84,59,45,36,46,65,98,51,52,29,23,69,66
42,18,69,48,42,21,36,84,59,45,37,46,65,98,51,52,29,23,69,66
42,18,69,48,42,20,36,85,59,45,37,46,65,98,51,52,29,23,69,66
42,18,68,48,43,20,36,85,59,45,37,46,65,98,51,52,29,23,69,66
42,18,68,47,43,20,36,85,59,45,37,46,65,98,51,52,29,23,70,66
42,18,68,47,43,20,36,85,59,45,37,46,65,98,51,52,29,23,70,66
42,18,68,47,43,20,36,85,59,45,37,46,65,98,51,52,29,22,71,66
43,18,68,47,43,20,36,85,59,44,37,46,65,98,51,52,29,22,71,66
43,18,68,47,43,20,37,85,59,44,37,46,65,98,51,51,29,22,71,66
43,18,68,47,43,20,37,85,59,44,37,46,65,97,51,52,29,22,71,66
43,18,68,47,43,20,37,85,60,44,37,46,65,97,51,52,28,22,71,66
43,18,68,47,43,20,37,84,60,44,37,46,65,97,52,52,28,22,71,66
43,18,68,47,43,20,37,85,60,44,37,46,65,97,52,52,28,22,70,66
43,18,68,47,43,20,36,85,60,44,37,46,65,97,53,52,28,22,70,66
42,18,68,47,43,20,36,85,60,44,37,46,65,97,53,53,28,22,70,66
42,18,68,47,43,20,36,85,60,44,37,46,65,98,53,53,28,22,70,65
43,18,68,47,43,20,36,85,60,44,37,46,64,98,53,53,28,22,70,65
44,18,68,47,43,20,36,85,60,43,37,46,64,98,53,53,28,22,70,65
44,18,68,47,43,20,36,85,60,43,36,46,64,98,53,53,28,22,71,65
44,17,68,47,43,20,36,85,60,43,36,46,65,98,53,53,28,22,71,65
44,17,68,47,43,20,36,85,60,43,36,46,65,97,54,53,28,22,71,65
44,17,68,46,43,20,36,85,61,43,36,46,65,97,54,53,28,22,71,65
45,17,68,46,43,20,36,84,61,43,36,46,65,97,54,53,28,22,71,65
45,17,68,46,43,20,36,84,61,43,36,46,65,97,54,53,28,22,71,65
45,18,68,46,43,19,36,84,61,43,36,46,65,97,54,53,28,22,71,65
45,18,68,46,43,19,36,84,60,43,36,46,66,97,54,53,28,22,71,65
45,18,68,46,42,20,36,84,60,43,36,46,66,97,54,53,28,22,71,65
45,18,68,45,42,20,36,84,60,43,36,46,66,97,54,53,28,22,72,65
45,18,68,45,42,20,36,84,60,43,36,46,66,97,54,53,28,21,72,66
45,18,68,45,42,20,36,84,60,43,35,46,67,97,54,53,28,21,72,66
45,18,68,45,42,20,37,84,60,43,35,45,67,97,54,53,28,21,72,66
45,18,68,45,42,20,36,84,60,43,35,45,67,97,54,53,29,21,72,66
45,18,68,45,42,20,36,84,60,43,35,45,67,97,54,54,28,21,72,66
45,18,68,45,41,20,36,84,60,43,35,45,67,97,54,54,29,21,72,66
45,18,68,45,41,20,36,84,60,43,35,45,67,97,55,54,28,21,72,66
45,18,68,44,41,20,36,84,60,43,35,45,67,97,55,54,28,22,72,66
45,18,68,45,41,19,36,84,60,43,35,45,67,97,55,54,28,22,72,66
45,18,68,46,41,19,36,84,59,43,35,45,67,97,55,54,28,22,72,66
45,18,68,46,41,20,36,84,59,43,35,45,67,96,55,54,28,22,72,66
45,18,68,46,41,20,36,85,59,43,35,45,67,96,55,54,27,22,72,66
44,19,68,46,41,20,36,85,59,43,35,45,67,96,55,54,27,22,72,66
44,19,68,46,41,20,36,85,59,43,35,46,67,96,55,54,27,22,72,65
44,19,67,46,41,20,36,85,60,43,35,46,67,96,55,54,27,22,72,65
44,19,67,46,41,19,36,85,60,43,35,46,67,97,55,54,27,22,72,65
44,19,67,46,41,19,36,85,60,43,35,45,67,98,55,54,27,22,72,65
44,18,67,46,41,19,37,85,60,43,35,45,67,98,55,54,27,22,72,65
44,18,67,46,42,19,37,85,60,43,35,45,67,98,55,54,27,22,72,64
44,18,67,46,42,19,37,85,60,43,36,45,67,98,55,54,27,22,72,63
44,18,67,46,42,19,37,85,60,43,36,44,68,98,55,54,27,22,72,63
44,18,67,46,42,19,37,85,60,43,37,44,68,98,55,54,27,21,72,63
44,18,67,46,42,19,37,85,60,44,37,44,68,98,55,54,26,21,72,63
44,18,67,47,42,19,37,85,60,44,37,44,68,97,55,54,26,21,72,63
44,17,67,47,42,19,37,85,61,44,37,44,68,97,55,54,26,21,72,63
45,17,67,47,42,19,37,85,61,44,37,44,68,96,55,54,26,21,72,63
45,17,67,46,42,19,37,85,61,45,37,44,68,96,55,54,26,21,72,63
45,17,67,46,42,19,37,84,61,45,37,44,68,96,55,54,26,21,73,63
45,17,67,46,42,19,38,84,61,45,37,44,68,96,55,54,26,20,73,63
45,17,67,46,42,19,37,84,62,45,37,44,68,96,55,54,26,20,73,63
45,17,67,47,42,18,37,84,62,45,37,44,68,96,55,54,26,20,73,63
45,17,67,47,42,17,37,84,63,45,37,44,68,96,55,54,26,20,73,63
45,17,67,47,41,17,38,84,63,45,37,44,68,96,55,54,26,20,73,63
45,17,66,47,41,17,38,84,63,45,37,44,68,96,55,54,26,20,73,64
45,17,66,47,40,17,38,84,63,45,37,44,68,96,56,54,26,20,73,64
45,17,66,47,40,17,38,84,63,45,37,44,68,95,57,54,26,20,73,64
45,17,65,47,40,17,38,84,63,45,37,44,68,95,57,54,26,20,73,65
45,17,65,47,40,17,39,84,63,45,37,44,68,95,57,54,25,20,73,65
45,17,65,47,40,17,39,83,63,45,37,44,68,95,57,54,26,20,73,65
45,17,65,47,40,17,39,83,63,45,38,44,68,95,56,54,26,20,73,65
45,17,65,47,40,17,39,83,63,45,38,44,68,95,56,54,26,21,72,65
45,17,65,47,39,18,39,83,63,45,38,44,68,95,56,54,26,21,72,65
45,17,65,47,39,18,39,83,63,45,38,43,68,95,56,54,26,21,73,65
45,17,65,47,39,17,40,83,63,45,38,43,68,95,56,54,26,21,73,65
45,17,65,47,39,17,40,83,63,45,38,43,68,95,55,55,26,21,73,65
44,17,65,47,39,17,40,83,63,45,38,43,68,95,55,55,27,21,73,65
43,17,65,47,39,17,40,83,63,45,38,43,69,95,55,55,27,21,73,65
43,17,65,47,39,17,39,83,63,45,39,43,69,95,55,55,27,21,73,65
43,17,65,47,39,17,39,83,63,45,39,43,69,95,55,55,26,22,73,65
43,17,65,47,39,17,40,83,63,45,38,43,69,95,55,55,26,22,73,65
43,17,65,47,39,17,40,84,63,45,38,43,68,95,55,55,26,22,73,65
43,17,65,47,39,17,40,84,63,45,38,43,68,95,55,55,26,22,73,65
43,17,65,47,39,17,40,84,63,45,38,44,68,95,55,55,26,21,73,65
43,18,65,46,39,17,40,84,63,45,38,44,68,95,55,55,26,21,73,65
43,18,65,46,39,17,40,84,63,45,38,44,69,95,55,55,26,21,73,64
43,18,65,46,39,16,40,84,63,45,38,44,70,95,55,55,26,21,73,64
43,18,65,46,39,16,40,85,63,45,38,44,69,95,55,55,26,21,73,64
43,18,65,46,39,16,40,85,63,46,38,44,68,95,55,55,26,21,73,64
42,18,65,46,39,16,41,85,63,46,38,44,68,95,55,55,26,21,73,64
42,18,65,45,39,16,41,85,63,46,38,44,68,95,55,55,26,22,73,64
42,18,66,45,39,16,41,85,62,46,38,44,68,95,55,55,26,22,73,64
42,18,67,44,39,16,41,85,62,46,38,44,68,95,55,55,26,22,73,64
42,19,67,44,39,16,41,85,61,46,38,44,68,95,55,55,26,22,73,64
42,18,67,44,39,16,41,85,62,46,38,44,68,95,55,55,26,22,73,64
42,18,67,44,39,16,41,85,62,46,39,43,68,95,55,55,26,22,73,64
41,18,67,44,39,16,41,85,62,46,40,43,68,95,55,55,26,22,73,64
41,18,67,44,39,16,41,85,62,46,40,43,68,95,55,56,26,22,73,63
41,18,68,44,39,16,41,85,62,46,40,43,68,95,54,56,26,22,73,63
41,18,68,44,39,17,41,85,61,46,40,43,68,95,54,56,26,22,73,63
41,18,68,44,39,17,41,85,61,46,40,43,68,95,54,56,26,22,73,63
41,19,68,44,39,17,41,85,61,46,40,43,68,95,54,56,26,22,73,62
41,19,68,44,40,17,41,84,61,46,40,43,68,95,54,56,26,22,73,62
41,19,68,44,40,17,41,85,61,46,40,43,68,95,54,56,26,22,73,61
41,19,68,44,40,17,41,85,61,46,40,42,68,95,54,56,27,22,73,61
41,19,68,44,40,17,41,85,61,46,40,42,68,95,54,56,28,21,73,61
41,18,68,44,40,17,41,85,61,46,40,42,68,95,54,56,28,21,73,62
41,18,68,44,40,16,41,85,61,46,40,42,69,95,54,56,28,21,73,62
41,18,68,44,40,16,41,85,62,46,40,41,69,95,54,56,28,21,73,62
41,18,68,44,40,16,41,85,62,46,40,41,69,95,54,56,28,21,73,62
41,18,68,44,40,16,41,85,62,47,40,41,69,95,54,56,28,21,73,61
41,19,68,44,40,15,41,85,62,47,40,41,69,95,54,56,28,21,73,61
40,19,68,44,40,16,41,85,62,47,40,41,69,95,54,56,28,21,73,61
41,19,68,44,40,16,41,84,62,47,40,41,69,95,54,56,28,21,73,61
41,19,68,44,40,16,41,84,62,47,40,40,69,96,54,56,28,21,73,61
41,19,68,44,40,16,41,84,62,47,40,40,69,96,54,57,28,21,73,60
41,19,68,44,40,16,41,84,62,47,41,40,69,96,54,56,28,21,73,60
41,19,68,44,40,16,41,85,62,47,41,40,69,95,54,56,28,21,73,60
41,19,68,44,40,16,41,85,62,47,41,40,69,95,54,56,28,21,73,60
41,19,68,44,40,16,40,85,62,47,41,40,69,95,54,56,28,21,74,60
41,19,68,44,40,16,40,85,62,47,41,39,69,96,54,56,28,21,74,60
41,19,68,44,40,16,40,85,61,48,41,39,69,96,54,56,28,21,74,60
41,19,68,44,40,17,40,85,61,48,41,39,69,95,54,56,28,21,74,60
41,19,68,44,40,17,39,86,61,48,41,39,69,95,54,56,28,21,74,60
41,19,68,44,40,17,39,86,61,48,41,39,69,95,54,56,28,21,74,60
41,19,69,44,40,17,39,86,61,47,41,39,69,95,54,56,28,21,74,60
41,19,69,44,40,16,39,86,61,47,41,39,70,95,54,56,28,21,74,60
41,19,69,44,40,16,39,87,61,47,40,39,70,95,54,56,28,21,74,60
41,19,69,44,39,16,40,87,61,47,40,39,70,95,54,56,28,21,74,60
41,19,69,44,39,16,40,87,61,47,40,39,70,95,54,56,28,20,75,60
41,19,69,44,39,16,40,87,61,48,40,38,70,95,54,56,28,20,75,60
41,19,69,44,39,16,40,87,61,48,41,37,70,95,54,56,28,20,75,60
40,19,69,44,39,16,40,87,61,48,41,37,70,96,54,56,28,20,75,60
40,19,69,44,39,16,40,87,61,48,41,37,70,95,54,56,28,20,75,61
40,19,69,44,39,16,40,87,60,48,41,37,70,95,54,56,28,20,75,62
40,19,69,44,39,16,40,87,60,47,41,37,70,95,54,57,28,20,75,62
40,19,69,44,39,16,40,88,60,46,41,37,70,95,54,57,28,20,75,62
40,19,70,44,39,16,40,88,60,46,41,37,70,95,54,57,28,20,74,62
40,19,70,44,39,16,40,88,60,46,41,37,70,96,54,57,28,20,73,62
40,19,70,44,39,16,40,88,60,46,41,37,71,96,54,57,28,19,73,62
40,19,69,44,39,16,40,88,60,46,41,37,71,97,54,57,28,19,73,62
41,19,69,44,38,16,40,88,60,46,41,37,71,97,54,57,28,19,73,62
41,19,69,44,38,16,40,88,60,46,42,37,71,97,54,57,28,19,72,62
40,19,69,44,38,16,40,88,60,46,42,37,71,97,54,57,28,19,73,62
40,18,69,44,38,16,40,88,60,46,42,37,71,97,54,57,28,20,73,62
40,18,69,44,38,16,40,88,60,46,42,37,71,97,55,57,28,20,72,62
40,17,69,44,38,16,40,88,60,46,42,37,71,97,55,57,28,20,72,63
40,17,70,44,38,16,40,88,60,46,42,36,71,97,55,57,28,20,72,63
40,17,70,44,38,16,40,89,60,46,42,35,71,97,55,57,28,20,72,63
40,17,71,44,38,16,40,89,60,46,42,35,71,97,55,57,28,20,71,63
40,17,71,45,38,16,40,89,60,46,42,35,71,97,54,57,28,20,71,63
40,17,71,45,38,16,40,88,60,46,42,35,71,97,54,57,28,20,71,64
40,17,71,45,38,16,40,88,60,46,43,35,71,97,54,57,28,19,71,64
40,17,71,44,38,16,40,88,60,46,43,35,71,97,54,57,29,19,71,64
40,17,70,44,38,16,40,88,60,46,43,35,71,97,54,57,29,19,71,65
40,17,70,44,38,16,40,88,61,46,43,35,70,97,54,57,29,19,71,65
40,17,70,44,38,16,41,87,61,46,43,35,70,97,54,57,29,19,71,65
40,17,70,44,38,16,41,87,61,46,43,35,70,98,53,57,29,19,71,65
40,17,69,44,38,17,41,87,61,46,43,35,70,98,53,57,29,19,71,65
40,17,69,44,38,17,41,87,61,46,43,35,70,98,54,57,29,18,71,65
40,17,69,44,38,17,42,87,61,46,43,35,70,98,54,57,29,17,71,65
40,17,70,44,38,17,42,87,61,46,43,35,70,98,54,56,29,17,71,65
40,17,70,44,38,17,42,87,61,46,43,35,70,98,54,56,29,17,72,64
40,16,71,44,38,17,42,87,61,46,43,35,70,98,54,56,29,17,72,64
40,16,71,43,38,17,42,87,61,46,43,35,70,98,54,57,29,17,72,64
40,16,71,44,38,17,42,87,60,46,43,35,70,98,54,57,29,17,72,64
40,16,71,44,37,17,42,87,60,46,43,35,70,98,55,57,29,17,72,64
40,16,71,44,37,17,42,87,61,45,43,35,70,98,55,57,29,17,72,64
40,16,71,44,37,17,42,87,61,45,43,35,69,98,55,57,29,17,72,65
40,16,72,44,37,17,42,87,61,45,43,35,69,98,55,56,29,17,72,65
40,16,72,43,37,17,42,87,61,45,43,35,69,98,55,56,29,18,72,65
40,16,72,43,37,17,41,87,61,45,43,36,69,98,55,56,29,18,72,65
40,16,72,43,37,18,40,87,61,45,43,36,69,98,55,56,29,18,72,65
40,17,72,43,37,18,40,87,61,45,43,36,68,98,55,56,29,18,72,65
40,17,72,43,37,18,40,87,61,45,43,36,68,98,55,56,29,17,72,66
40,17,71,43,37,18,40,87,62,45,43,36,68,98,55,56,29,17,72,66
40,17,71,43,38,18,40,87,62,45,43,36,68,98,55,56,28,17,72,66
40,17,71,43,38,18,40,88,62,45,43,36,68,98,55,55,28,17,72,66
40,17,71,43,38,18,40,88,62,45,44,36,68,98,55,55,28,17,71,66
40,17,71,43,38,18,40,88,62,45,44,36,67,98,55,55,29,17,71,66
40,17,71,43,38,18,40,88,62,45,44,36,67,99,55,55,28,17,71,66
40,17,71,43,38,18,40,88,62,46,43,36,67,99,55,55,28,17,71,66
40,18,71,43,38,18,39,88,62,46,43,36,67,99,55,55,28,17,71,66
40,18,71,43,38,18,39,88,61,46,43,36,67,99,55,55,28,17,72,66
40,18,72,43,38,18,39,88,61,46,43,36,67,99,55,55,28,17,72,65
40,18,72,43,38,18,39,88,60,46,43,36,67,99,55,55,28,17,72,66
40,17,72,43,39,18,39,88,60,46,43,36,67,99,55,55,28,17,72,66
40,17,72,43,39,18,39,89,60,46,43,36,67,98,55,55,28,17,72,66
40,17,72,43,39,18,38,89,60,46,43,36,67,98,55,55,28,17,72,67
41,17,72,43,39,18,38,88,60,46,43,36,67,98,55,55,28,17,72,67
41,17,72,43,39,18,39,88,60,46,43,36,67,98,55,55,27,17,72,67
41,16,72,43,39,18,39,89,60,46,43,36,67,98,55,55,27,17,72,67
41,16,72,43,39,18,39,89,60,46,43,37,67,98,54,55,27,17,72,67
41,16,72,44,39,17,39,89,60,46,43,37,67,98,54,55,27,17,72,67
41,16,72,44,39,17,38,89,60,47,43,37,67,98,54,55,27,17,72,67
41,16,72,44,39,17,38,89,60,46,43,37,67,98,54,55,28,17,72,67
41,16,72,43,39,17,38,89,60,47,43,37,67,98,54,55,28,17,72,67
41,16,71,43,39,17,38,89,60,47,43,37,67,99,54,55,28,17,72,67
41,16,71,43,39,17,38,89,60,47,44,37,67,99,54,55,28,16,72,67
41,16,72,43,39,17,38,89,60,47,44,37,67,99,53,55,28,16,72,67
41,16,72,43,39,17,38,88,60,47,44,38,67,99,53,55,28,16,72,67
41,16,72,43,39,17,38,88,60,47,44,38,67,99,53,54,28,16,73,67
41,15,72,43,39,17,38,88,60,47,44,38,67,99,53,55,28,16,73,67
41,15,72,43,39,17,37,88,60,47,44,38,67,99,53,55,28,16,74,67
41,15,72,43,39,17,38,88,60,47,43,38,67,99,53,55,28,16,74,67
41,15,72,43,39,17,38,88,60,47,43,38,67,98,54,55,28,16,74,67
40,16,72,43,39,17,38,88,60,47,43,38,67,98,54,55,28,16,74,67
40,17,72,43,39,17,38,88,60,47,43,38,67,98,54,54,28,16,74,67
40,17,72,43,39,17,38,88,60,47,43,38,67,98,53,54,28,16,74,68
40,17,72,43,40,17,38,88,60,47,43,38,66,98,53,54,28,16,74,68
40,17,72,43,39,17,38,88,60,47,43,38,66,98,54,54,28,16,74,68
40,17,72,43,39,17,38,88,60,47,43,38,66,98,54,55,28,16,73,68
40,16,72,43,39,17,38,88,60,47,43,38,66,98,55,55,28,16,73,68
40,16,72,43,39,17,38,88,60,47,43,38,66,98,54,55,28,16,74,68
40,16,72,43,39,17,38,88,60,47,43,38,66,98,54,55,28,17,74,67
40,16,72,43,39,17,38,87,60,47,43,38,66,99,54,55,28,17,74,67
40,15,72,43,40,17,38,87,60,47,43,38,66,99,54,55,28,17,74,67
40,15,72,43,41,17,38,87,60,47,43,38,65,99,54,55,28,17,74,67
40,16,72,42,41,17,38,87,60,47,43,38,65,99,54,55,28,17,74,67
40,15,72,42,41,17,38,87,60,47,43,38,65,99,54,55,28,17,75,67
40,15,72,43,41,17,38,87,60,47,43,38,65,99,54,54,28,17,75,67
40,15,72,43,41,17,38,87,60,46,43,38,65,99,54,54,28,17,76,67
40,15,72,43,42,17,38,87,60,46,43,38,65,99,54,54,27,17,76,67
40,15,72,43,42,17,38,87,60,46,43,38,65,99,53,55,27,17,76,67
40,15,72,43,42,17,38,87,60,46,42,38,65,99,53,55,28,17,76,67
41,15,72,43,42,17,38,87,60,46,42,38,64,99,53,55,28,17,76,67
41,15,73,43,42,17,38,87,60,46,42,37,64,99,53,55,28,17,76,67
40,16,73,43,42,17,38,87,60,46,42,37,64,99,53,55,28,17,76,67
40,15,73,43,42,17,38,87,60,46,42,37,64,99,53,55,28,18,76,67
40,15,73,43,42,18,38,87,60,46,42,37,64,99,53,55,28,17,76,67
40,15,73,43,42,18,38,87,60,46,43,37,64,99,53,55,28,17,75,67
40,14,73,43,42,18,38,87,60,46,43,37,64,99,53,55,29,17,75,67
40,14,73,43,42,17,38,88,60,46,43,37,64,99,53,55,29,17,75,67
40,15,73,43,42,17,38,88,60,46,43,37,64,98,53,55,29,17,75,67
40,15,73,43,42,17,38,88,61,46,43,37,64,97,53,55,29,17,75,67
40,15,73,43,42,17,37,88,61,46,43,37,64,98,53,55,29,17,75,67
41,15,73,43,42,17,37,88,61,46,43,37,64,98,53,55,29,17,75,66
41,14,73,43,42,17,37,88,61,46,43,37,64,98,54,55,29,17,75,66
41,14,72,43,42,17,37,88,61,46,43,37,64,98,54,55,29,17,75,67
41,14,72,43,42,17,37,88,61,46,43,36,64,99,54,55,29,17,75,67
41,15,71,43,42,17,37,88,61,46,43,36,64,99,54,55,29,17,75,67
41,15,71,43,42,17,37,88,61,46,43,36,64,99,55,55,29,17,75,66
41,15,71,43,42,17,37,88,61,45,43,36,64,99,56,55,29,17,75,66
41,15,71,43,42,17,37,88,61,45,43,36,64,99,56,55,29,17,75,66
41,15,71,43,42,17,37,88,61,45,43,37,64,99,56,54,29,17,75,66
41,15,71,43,42,17,37,87,61,45,43,37,65,99,56,54,29,17,75,66
41,15,71,43,42,17,37,87,61,45,42,37,65,99,56,54,30,17,75,66
41,15,72,43,42,17,37,87,61,45,42,37,64,99,56,54,30,17,75,66
41,15,72,43,42,17,37,87,61,44,42,37,64,99,57,54,30,17,75,66
41,16,71,43,42,17,37,87,61,44,42,37,64,99,57,54,30,17,75,66
41,16,71,43,42,17,38,86,61,44,42,37,64,99,57,54,30,17,75,66
41,16,71,43,42,18,37,86,61,44,42,37,64,99,57,54,30,17,75,66
42,16,71,43,42,18,37,86,61,44,42,37,64,99,57,54,30,16,75,66
42,16,72,43,42,18,37,86,61,44,42,37,64,99,57,53,30,16,75,66
42,16,73,43,42,18,37,86,61,44,42,37,64,99,56,53,30,16,75,66
42,16,73,43,42,18,37,86,60,44,42,37,64,99,56,53,30,17,75,66
42,16,73,43,42,19,37,86,60,44,42,36,64,99,56,53,30,17,75,66
42,16,73,43,42,19,37,86,59,44,42,36,64,99,56,53,30,17,75,67
42,16,73,43,43,19,37,86,58,44,42,36,64,99,56,53,30,17,75,67
42,16,73,43,43,19,37,85,58,44,42,37,64,99,56,53,30,17,75,67
42,16,73,42,43,19,37,86,58,44,42,37,64,99,56,53,30,17,75,67
42,16,73,42,43,19,37,86,58,44,42,37,64,99,56,52,30,18,75,67
42,16,73,42,43,19,37,86,58,43,42,37,64,99,56,52,30,18,75,68
41,16,73,42,43,19,37,86,58,43,42,37,64,99,56,52,30,19,75,68
41,16,73,42,43,19,37,86,58,43,42,38,64,99,56,51,30,19,75,68
41,16,73,42,43,19,37,86,58,44,42,38,64,99,56,51,30,19,75,67
41,16,73,41,43,19,37,86,59,44,42,38,64,99,56,51,30,19,75,67
41,16,73,41,43,19,37,86,59,45,42,38,64,99,55,51,30,19,75,67
41,16,73,41,43,18,37,86,59,45,42,38,64,99,55,51,30,19,76,67
41,16,73,42,43,18,37,85,59,45,42,38,64,99,55,51,30,19,76,67
41,16,73,42,43,17,37,85,59,45,42,38,64,99,55,52,30,19,76,67
41,16,73,42,43,17,37,84,59,45,42,38,64,99,55,52,31,19,76,67
41,15,73,42,43,17,37,84,59,45,42,38,64,100,55,52,31,19,76,67
42,15,73,42,43,17,37,84,59,45,42,38,64,100,55,52,31,18,76,67
42,15,73,42,42,17,37,84,59,45,42,38,64,100,56,52,31,18,76,67
42,15,73,42,42,17,37,84,59,45,42,38,64,100,56,52,31,18,76,67
42,15,73,42,42,17,37,84,59,45,42,38,64,100,56,52,31,18,76,67
42,15,73,42,42,18,37,84,59,45,42,38,64,100,56,52,31,17,76,67
42,15,73,42,42,18,38,84,59,45,42,38,64,100,56,52,31,16,76,67
42,15,73,42,42,18,38,84,59,45,41,38,65,100,56,52,31,16,76,67
42,15,72,42,42,18,38,84,59,45,41,38,65,100,56,52,32,16,76,67
42,15,73,42,42,18,38,84,59,45,40,38,65,100,56,52,32,16,76,67
42,15,73,42,42,18,38,84,59,44,40,38,65,100,56,52,32,16,76,68
42,15,73,43,42,18,38,84,59,44,39,38,65,100,56,52,32,16,76,68
42,15,73,43,42,19,38,84,59,44,39,37,65,100,56,52,32,16,76,68
